2018-06-11 18:20:54,187
2018-06-11 18:20:57,187
2018-06-11 18:20:58,152
2018-06-11 18:21:05,152
2018-06-11 18:21:06,106
2018-06-11 18:21:25,98
2018-06-11 18:21:26,142
2018-06-11 18:21:29,142
2018-06-11 18:21:30,120
2018-06-11 18:21:37,120
2018-06-11 18:21:38,86
2018-06-11 18:21:45,86
2018-06-11 18:21:46,129
2018-06-11 18:22:23,140
2018-06-11 18:22:24,168
2018-06-11 18:22:31,168
2018-06-11 18:22:32,132
2018-06-11 18:23:03,144
2018-06-11 18:23:04,174
2018-06-11 18:23:19,174
2018-06-11 18:23:20,112
2018-06-11 18:23:27,112
2018-06-11 18:23:28,150
2018-06-11 18:23:35,150
2018-06-11 18:23:36,171
2018-06-11 18:23:39,171
2018-06-11 18:23:40,204
2018-06-11 18:23:41,204
2018-06-11 18:23:42,138
2018-06-11 18:23:43,138
2018-06-11 18:23:44,171
2018-06-11 18:24:23,151
2018-06-11 18:24:24,185
2018-06-11 18:24:31,185
2018-06-11 18:24:32,155
2018-06-11 18:25:03,138
2018-06-11 18:25:04,176
2018-06-11 18:25:59,170
2018-06-11 18:26:00,147
2018-06-11 18:26:11,132
2018-06-11 18:26:12,94
2018-06-11 18:26:23,110
2018-06-11 18:26:24,174
2018-06-11 18:26:27,174
2018-06-11 18:26:28,126
2018-06-11 18:26:37,119
2018-06-11 18:26:38,157
2018-06-11 18:26:45,157
2018-06-11 18:26:46,199
2018-06-11 18:26:53,199
2018-06-11 18:26:54,141
2018-06-11 18:27:01,141
2018-06-11 18:27:02,172
2018-06-11 18:27:17,172
2018-06-11 18:27:18,136
2018-06-11 18:28:13,134
2018-06-11 18:28:14,174
2018-06-11 18:28:37,154
2018-06-11 18:28:38,201
2018-06-11 18:28:57,196
2018-06-11 18:28:58,138
2018-06-11 18:29:01,138
2018-06-11 18:29:02,167
2018-06-11 18:29:25,184
2018-06-11 18:29:26,221
2018-06-11 18:29:33,221
2018-06-11 18:29:34,147
2018-06-11 18:29:41,147
2018-06-11 18:29:42,174
2018-06-11 18:30:37,176
2018-06-11 18:30:38,212
2018-06-11 18:31:15,181
2018-06-11 18:31:16,214
2018-06-11 18:31:17,214
2018-06-11 18:31:18,156
2018-06-11 18:31:19,156
2018-06-11 18:31:20,185
2018-06-11 18:31:39,185
2018-06-11 18:31:40,225
2018-06-11 18:31:51,220
2018-06-11 18:31:52,174
2018-06-11 18:31:55,174
2018-06-11 18:31:56,197
2018-06-11 18:32:03,197
2018-06-11 18:32:04,226
2018-06-11 18:32:07,226
2018-06-11 18:32:08,168
2018-06-11 18:32:11,168
2018-06-11 18:32:12,197
2018-06-11 18:32:19,197
2018-06-11 18:32:20,176
2018-06-11 18:32:27,176
2018-06-11 18:32:28,218
2018-06-11 18:32:43,224
2018-06-11 18:32:44,170
2018-06-11 18:32:59,185
2018-06-11 18:33:00,161
2018-06-11 18:33:03,161
2018-06-11 18:33:04,209
2018-06-11 18:33:15,227
2018-06-11 18:33:16,187
2018-06-11 18:33:35,190
2018-06-11 18:33:36,232
2018-06-11 18:33:39,232
2018-06-11 18:33:40,196
2018-06-11 18:34:11,181
2018-06-11 18:34:12,155
2018-06-11 18:34:27,155
2018-06-11 18:34:28,185
2018-06-11 18:34:43,185
2018-06-11 18:34:44,214
2018-06-11 18:34:47,214
2018-06-11 18:34:48,262
2018-06-11 18:34:51,262
2018-06-11 18:34:52,192
2018-06-11 18:35:01,192
2018-06-11 18:35:02,157
2018-06-11 18:35:05,182
2018-06-11 18:35:09,163
2018-06-11 18:35:10,190
2018-06-11 18:35:11,190
2018-06-11 18:35:12,252
2018-06-11 18:35:29,252
2018-06-11 18:35:30,176
2018-06-11 18:36:17,171
2018-06-11 18:36:18,227
2018-06-11 18:36:41,215
2018-06-11 18:36:42,183
2018-06-11 18:37:05,199
2018-06-11 18:37:06,175
2018-06-11 18:37:21,175
2018-06-11 18:37:22,224
2018-06-11 18:37:25,224
2018-06-11 18:37:26,180
2018-06-11 18:37:29,180
2018-06-11 18:37:30,148
2018-06-11 18:37:41,144
2018-06-11 18:37:42,206
2018-06-11 18:37:49,212
2018-06-11 18:37:50,138
2018-06-11 18:37:53,138
2018-06-11 18:37:54,175
2018-06-11 18:38:09,175
2018-06-11 18:38:10,153
2018-06-11 18:38:13,153
2018-06-11 18:38:14,197
2018-06-11 18:38:19,211
2018-06-11 18:38:20,139
2018-06-11 18:38:21,139
2018-06-11 18:38:22,175
2018-06-11 18:38:57,157
2018-06-11 18:38:58,193
2018-06-11 18:39:39,195
2018-06-11 18:39:40,245
2018-06-11 18:39:43,245
2018-06-11 18:39:44,266
2018-06-11 18:39:47,266
2018-06-11 18:39:48,222
2018-06-11 18:40:07,229
2018-06-11 18:40:08,204
2018-06-11 18:40:11,204
2018-06-11 18:40:12,254
2018-06-11 18:40:23,267
2018-06-11 18:40:24,215
2018-06-11 18:40:47,207
2018-06-11 18:40:48,231
2018-06-11 18:41:11,229
2018-06-11 18:41:12,149
2018-06-11 18:41:27,166
2018-06-11 18:41:28,82
2018-06-11 18:41:47,96
2018-06-11 18:41:48,140
2018-06-11 18:41:51,140
2018-06-11 18:41:52,115
2018-06-11 18:42:07,115
2018-06-11 18:42:08,136
2018-06-11 18:42:11,136
2018-06-11 18:42:12,94
2018-06-11 18:42:15,94
2018-06-11 18:42:16,115
2018-06-11 18:42:27,133
2018-06-11 18:42:28,97
2018-06-11 18:42:47,96
2018-06-11 18:42:48,134
2018-06-11 18:43:03,147
2018-06-11 18:43:04,118
2018-06-11 18:43:07,118
2018-06-11 18:43:08,84
2018-06-11 18:43:11,84
2018-06-11 18:43:12,106
2018-06-11 18:43:33,113
2018-06-11 18:43:34,155
2018-06-11 18:43:41,155
2018-06-11 18:43:42,134
2018-06-11 18:43:57,134
2018-06-11 18:43:58,156
2018-06-11 18:44:13,156
2018-06-11 18:44:14,112
2018-06-11 18:44:29,112
2018-06-11 18:44:30,156
2018-06-11 18:44:37,156
2018-06-11 18:44:38,112
2018-06-11 18:44:45,112
2018-06-11 18:44:46,134
2018-06-11 18:45:41,134
2018-06-11 18:45:42,160
2018-06-11 18:45:45,160
2018-06-11 18:45:46,108
2018-06-11 18:45:57,112
2018-06-11 18:45:58,156
2018-06-11 18:46:13,163
2018-06-11 18:46:14,105
2018-06-11 18:46:21,105
2018-06-11 18:46:22,134
2018-06-11 18:46:45,152
2018-06-11 18:46:46,116
2018-06-11 18:47:01,107
2018-06-11 18:47:02,161
2018-06-11 18:47:09,161
2018-06-11 18:47:10,134
2018-06-11 18:48:35,106
2018-06-11 18:48:36,146
2018-06-11 18:48:51,127
2018-06-11 18:48:52,85
2018-06-11 18:48:59,85
2018-06-11 18:49:00,146
2018-06-11 18:49:23,148
2018-06-11 18:49:24,104
2018-06-11 18:49:39,94
2018-06-11 18:49:40,158
2018-06-11 18:50:03,145
2018-06-11 18:50:04,72
2018-06-11 18:50:07,72
2018-06-11 18:50:08,144
2018-06-11 18:50:19,2999
2018-06-11 18:50:20,2953
2018-06-11 18:50:27,2953
2018-06-11 18:50:28,2889
2018-06-11 18:50:35,2889
2018-06-11 18:50:36,2921
2018-06-11 18:50:51,2921
2018-06-11 18:50:52,2867
2018-06-11 18:51:39,2872
2018-06-11 18:51:40,2946
2018-06-11 18:51:43,2946
2018-06-11 18:51:44,2922
2018-06-11 18:52:01,156
2018-06-11 18:52:02,120
2018-06-11 18:52:33,111
2018-06-11 18:52:34,143
2018-06-11 18:53:09,136
2018-06-11 18:53:10,105
2018-06-11 18:53:11,105
2018-06-11 18:53:12,167
2018-06-11 18:53:17,169
2018-06-11 18:53:18,131
2018-06-11 18:53:57,137
2018-06-11 18:53:58,99
2018-06-11 18:54:33,111
2018-06-11 18:54:34,143
2018-06-11 18:54:41,143
2018-06-11 18:54:42,111
2018-06-11 18:55:21,108
2018-06-11 18:55:22,130
2018-06-11 18:55:57,128
2018-06-11 18:55:58,78
2018-06-11 18:56:01,78
2018-06-11 18:56:02,103
2018-06-11 18:56:15,109
2018-06-11 18:56:16,157
2018-06-11 18:56:31,151
2018-06-11 18:56:32,115
2018-06-11 18:56:47,97
2018-06-11 18:56:48,159
2018-06-11 18:56:55,159
2018-06-11 18:56:56,204
2018-06-11 18:57:01,204
2018-06-11 18:57:45,159
2018-06-11 18:57:48,159
2018-06-11 18:57:51,159
2018-06-11 18:57:52,107
2018-06-11 18:57:59,107
2018-06-11 18:58:00,155
2018-06-11 18:58:07,155
2018-06-11 18:58:08,111
2018-06-11 18:58:15,111
2018-06-11 18:58:16,84
2018-06-11 18:58:19,84
2018-06-11 18:58:20,138
2018-06-11 18:58:31,151
2018-06-11 18:58:32,110
2018-06-11 18:58:39,110
2018-06-11 18:58:40,152
2018-06-11 18:58:47,152
2018-06-11 18:58:48,131
2018-06-11 18:59:27,129
2018-06-11 18:59:28,87
2018-06-11 18:59:35,87
2018-06-11 18:59:36,108
2018-06-11 18:59:51,108
2018-06-11 18:59:52,137
2018-06-11 19:00:07,137
2018-06-11 19:00:08,171
2018-06-11 19:00:37,143
2018-06-11 19:00:38,122
2018-06-11 19:00:45,122
2018-06-11 19:00:46,164
2018-06-11 19:01:01,164
2018-06-11 19:01:02,122
2018-06-11 19:01:17,112
2018-06-11 19:01:18,174
2018-06-11 19:01:25,174
2018-06-11 19:01:26,143
2018-06-11 19:01:33,143
2018-06-11 19:01:34,119
2018-06-11 19:01:37,119
2018-06-11 19:01:38,167
2018-06-11 19:01:41,167
2018-06-11 19:01:42,143
2018-06-11 19:01:57,143
2018-06-11 19:01:58,119
2018-06-11 19:02:01,119
2018-06-11 19:02:02,167
2018-06-11 19:02:05,167
2018-06-11 19:02:06,143
2018-06-11 19:02:37,138
2018-06-11 19:02:38,172
2018-06-11 19:02:49,177
2018-06-11 19:02:50,133
2018-06-11 19:02:53,133
2018-06-11 19:02:54,155
2018-06-11 19:03:09,171
2018-06-11 19:03:10,139
2018-06-11 19:03:41,165
2018-06-11 19:03:42,199
2018-06-11 19:03:57,179
2018-06-11 19:03:58,206
2018-06-11 19:03:59,206
2018-06-11 19:04:02,2273
2018-06-11 19:04:21,2264
2018-06-11 19:04:22,2315
2018-06-11 19:04:29,2315
2018-06-11 19:04:30,2273
2018-06-11 19:04:39,2267
2018-06-11 19:04:40,2325
2018-06-11 19:04:41,2325
2018-06-11 19:04:45,2255
2018-06-11 19:04:46,2230
2018-06-11 19:04:47,2230
2018-06-11 19:04:48,2266
2018-06-11 19:04:51,2266
2018-06-11 19:04:52,2239
2018-06-11 19:05:31,2242
2018-06-11 19:05:32,2216
2018-06-11 19:05:35,2216
2018-06-11 19:05:36,2268
2018-06-11 19:05:39,2268
2018-06-11 19:05:40,2298
2018-06-11 19:05:43,2298
2018-06-11 19:05:44,2258
2018-06-11 19:05:47,2258
2018-06-11 19:05:48,2224
2018-06-11 19:05:55,2224
2018-06-11 19:05:56,2251
2018-06-11 19:06:19,2267
2018-06-11 19:06:20,2235
2018-06-11 19:06:35,2233
2018-06-11 19:06:36,2269
2018-06-11 19:06:59,2273
2018-06-11 19:07:00,2243
2018-06-11 19:07:15,2243
2018-06-11 19:07:16,2282
2018-06-11 19:07:19,2282
2018-06-11 19:07:22,2282
2018-06-11 19:07:35,2296
2018-06-11 19:07:36,2328
2018-06-11 19:07:37,2328
2018-06-11 19:07:38,2264
2018-06-11 19:07:59,2272
2018-06-11 19:08:00,2312
2018-06-11 19:08:05,2328
2018-06-11 19:08:06,2268
2018-06-11 19:08:07,2268
2018-06-11 19:08:08,2298
2018-06-11 19:08:19,2298
2018-06-11 19:08:20,2272
2018-06-11 19:08:39,2272
2018-06-11 19:08:40,2243
2018-06-11 19:08:41,2243
2018-06-11 19:08:42,2301
2018-06-11 19:08:43,2301
2018-06-11 19:08:44,2272
2018-06-11 19:08:56,2357
2018-06-11 19:08:57,2357
2018-06-11 19:08:58,2275
2018-06-11 19:09:05,2275
2018-06-11 19:09:06,2296
2018-06-11 19:09:37,2276
2018-06-11 19:09:38,2316
2018-06-11 19:09:41,2316
2018-06-11 19:09:42,2353
2018-06-11 19:09:43,2353
2018-06-11 19:09:44,2279
2018-06-11 19:09:45,2279
2018-06-11 19:09:46,2316
2018-06-11 19:10:09,2298
2018-06-11 19:10:10,2326
2018-06-11 19:11:13,2297
2018-06-11 19:11:14,2362
2018-06-11 19:11:25,371
2018-06-11 19:11:26,315
2018-06-11 19:11:29,315
2018-06-11 19:11:30,279
2018-06-11 19:11:45,279
2018-06-11 19:11:46,305
2018-06-11 19:12:05,310
2018-06-11 19:12:06,356
2018-06-11 19:12:13,368
2018-06-11 19:12:14,298
2018-06-11 19:12:41,298
2018-06-11 19:12:42,372
2018-06-11 19:12:45,372
2018-06-11 19:12:46,408
2018-06-11 19:12:47,408
2018-06-11 19:12:48,336
2018-06-11 19:12:49,336
2018-06-11 19:12:50,297
2018-06-11 19:13:19,304
2018-06-11 19:13:20,333
2018-06-11 19:13:23,333
2018-06-11 19:13:24,375
2018-06-11 19:13:27,375
2018-06-11 19:13:28,354
2018-06-11 19:13:43,353
2018-06-11 19:13:44,305
2018-06-11 19:13:59,308
2018-06-11 19:14:00,350
2018-06-11 19:14:07,350
2018-06-11 19:14:08,320
2018-06-11 19:14:15,320
2018-06-11 19:14:16,286
2018-06-11 19:14:23,286
2018-06-11 19:14:24,323
2018-06-11 19:15:43,434
2018-06-11 19:15:44,501
2018-06-11 19:15:51,501
2018-06-11 19:15:52,449
2018-06-11 19:16:07,429
2018-06-11 19:16:08,404
2018-06-11 19:16:11,404
2018-06-11 19:16:12,454
2018-06-11 19:16:23,443
2018-06-11 19:16:24,411
2018-06-11 19:16:25,411
2018-06-11 19:16:26,475
2018-06-11 19:16:27,475
2018-06-11 19:16:28,443
2018-06-11 19:16:55,444
2018-06-11 19:16:56,478
2018-06-11 19:17:07,467
2018-06-11 19:17:08,423
2018-06-11 19:17:25,407
2018-06-11 19:17:26,447
2018-06-11 19:17:33,447
2018-06-11 19:17:34,399
2018-06-11 19:17:41,399
2018-06-11 19:17:42,455
2018-06-11 19:17:49,455
2018-06-11 19:17:50,413
2018-06-11 19:18:03,395
2018-06-11 19:18:04,333
2018-06-11 19:18:05,333
2018-06-11 19:18:06,376
2018-06-11 19:18:37,390
2018-06-11 19:18:38,431
2018-06-11 19:18:45,431
2018-06-11 19:18:46,393
2018-06-11 19:18:53,393
2018-06-11 19:18:54,361
2018-06-11 19:19:01,361
2018-06-11 19:19:02,308
2018-06-11 19:19:03,308
2018-06-11 19:19:04,368
2018-06-11 19:19:09,384
2018-06-11 19:19:10,361
2018-06-11 19:19:21,343
2018-06-11 19:19:22,379
2018-06-11 19:19:41,391
2018-06-11 19:19:42,414
2018-06-11 19:19:49,414
2018-06-11 19:19:50,387
2018-06-11 19:19:53,387
2018-06-11 19:19:54,349
2018-06-11 19:19:57,349
2018-06-11 19:19:58,382
2018-06-11 19:20:01,382
2018-06-11 19:20:02,420
2018-06-11 19:20:13,433
2018-06-11 19:20:14,405
2018-06-11 19:20:21,405
2018-06-11 19:20:22,429
2018-06-11 19:20:29,429
2018-06-11 19:20:30,463
2018-06-11 19:20:33,463
2018-06-11 19:20:34,407
2018-06-11 19:20:35,407
2018-06-11 19:20:36,351
2018-06-11 19:20:37,351
2018-06-11 19:20:38,379
2018-06-11 19:20:57,401
2018-06-11 19:20:58,363
2018-06-11 19:21:09,353
2018-06-11 19:21:10,401
2018-06-11 19:21:17,401
2018-06-11 19:21:18,429
2018-06-11 19:21:19,429
2018-06-11 19:21:20,367
2018-06-11 19:21:25,356
2018-06-11 19:21:26,377
2018-06-11 19:21:35,341
2018-06-11 19:21:39,431
2018-06-11 19:21:40,386
2018-06-11 19:22:03,386
2018-06-11 19:22:04,421
2018-06-11 19:22:11,421
2018-06-11 19:22:12,387
2018-06-11 19:22:35,404
2018-06-11 19:22:36,371
2018-06-11 19:22:43,371
2018-06-11 19:22:44,419
2018-06-11 19:22:51,419
2018-06-11 19:22:52,395
2018-06-11 19:22:59,395
2018-06-11 19:23:00,418
2018-06-11 19:23:03,418
2018-06-11 19:23:04,372
2018-06-11 19:23:23,377
2018-06-11 19:23:24,413
2018-06-11 19:23:55,401
2018-06-11 19:23:56,375
2018-06-11 19:24:03,375
2018-06-11 19:24:04,427
2018-06-11 19:24:11,427
2018-06-11 19:24:12,370
2018-06-11 19:24:23,390
2018-06-11 19:24:24,474
2018-06-11 19:24:27,474
2018-06-11 19:24:28,401
2018-06-11 19:24:43,401
2018-06-11 19:24:44,436
2018-06-11 19:24:47,436
2018-06-11 19:24:48,392
2018-06-11 19:24:51,392
2018-06-11 19:24:52,454
2018-06-11 19:25:07,456
2018-06-11 19:25:08,412
2018-06-11 19:25:35,406
2018-06-11 19:25:36,454
2018-06-11 19:25:39,454
2018-06-11 19:25:40,430
2018-06-11 19:25:49,415
2018-06-11 19:25:51,469
2018-06-11 19:25:54,415
2018-06-11 19:26:05,415
2018-06-11 19:26:06,379
2018-06-11 19:26:07,379
2018-06-11 19:26:08,451
2018-06-11 19:26:09,451
2018-06-11 19:26:10,415
2018-06-11 19:26:17,415
2018-06-11 19:26:18,436
2018-06-11 19:26:25,436
2018-06-11 19:26:26,394
2018-06-11 19:26:45,410
2018-06-11 19:26:46,454
2018-06-11 19:26:49,454
2018-06-11 19:26:50,416
2018-06-11 19:26:54,399
2018-06-11 19:26:56,346
2018-06-11 19:26:57,346
2018-06-11 19:26:58,295
2018-06-11 19:27:05,295
2018-06-11 19:27:06,271
2018-06-11 19:27:13,271
2018-06-11 19:27:14,313
2018-06-11 19:27:17,313
2018-06-11 19:27:18,361
2018-06-11 19:27:21,361
2018-06-11 19:27:22,304
2018-06-11 19:27:37,304
2018-06-11 19:27:38,338
2018-06-11 19:27:53,338
2018-06-11 19:27:54,291
2018-06-11 19:28:17,292
2018-06-11 19:28:18,346
2018-06-11 19:28:41,335
2018-06-11 19:28:42,297
2018-06-11 19:28:45,297
2018-06-11 19:28:46,373
2018-06-11 19:28:49,373
2018-06-11 19:28:50,335
2018-06-11 19:28:57,335
2018-06-11 19:28:58,309
2018-06-11 19:29:37,304
2018-06-11 19:29:38,358
2018-06-11 19:29:45,358
2018-06-11 19:29:46,331
2018-06-11 19:29:57,331
2018-06-11 19:29:58,299
2018-06-11 19:29:59,299
2018-06-11 19:30:00,363
2018-06-11 19:30:01,351
2018-06-11 19:30:02,423
2018-06-11 19:30:07,431
2018-06-11 19:30:08,341
2018-06-11 19:30:23,347
2018-06-11 19:30:24,322
2018-06-11 19:30:27,322
2018-06-11 19:30:28,372
2018-06-11 19:30:49,350
2018-06-11 19:30:50,426
2018-06-11 19:30:51,426
2018-06-11 19:30:52,388
2018-06-11 19:30:55,388
2018-06-11 19:30:56,334
2018-06-11 19:31:03,334
2018-06-11 19:31:04,361
2018-06-11 19:32:23,356
2018-06-11 19:32:24,418
2018-06-11 19:32:27,418
2018-06-11 19:32:28,370
2018-06-11 19:32:31,370
2018-06-11 19:32:32,394
2018-06-11 19:33:27,375
2018-06-11 19:33:28,396
2018-06-11 19:33:35,396
2018-06-11 19:33:36,354
2018-06-11 19:33:59,350
2018-06-11 19:34:00,429
2018-06-11 19:34:07,429
2018-06-11 19:34:08,371
2018-06-11 19:34:29,379
2018-06-11 19:34:30,341
2018-06-11 19:34:37,341
2018-06-11 19:34:38,417
2018-06-11 19:35:09,397
2018-06-11 19:35:10,376
2018-06-11 19:35:25,260
2018-06-11 19:35:26,296
2018-06-11 19:35:33,296
2018-06-11 19:35:34,349
2018-06-11 19:35:37,349
2018-06-11 19:35:38,263
2018-06-11 19:36:21,252
2018-06-11 19:36:22,284
2018-06-11 19:36:37,284
2018-06-11 19:36:38,310
2018-06-11 19:37:17,315
2018-06-11 19:37:18,279
2018-06-11 19:37:25,279
2018-06-11 19:37:26,255
2018-06-11 19:37:33,255
2018-06-11 19:37:34,294
2018-06-11 19:37:41,453
2018-06-11 19:37:42,408
2018-06-11 19:37:47,408
2018-06-11 19:37:49,349
2018-06-11 19:37:53,330
2018-06-11 19:37:54,361
2018-06-11 19:37:55,361
2018-06-11 19:37:56,299
2018-06-11 19:37:57,299
2018-06-11 19:37:58,333
2018-06-11 19:38:01,333
2018-06-11 19:38:02,381
2018-06-11 19:38:05,381
2018-06-11 19:38:06,357
2018-06-11 19:38:43,346
2018-06-11 19:38:44,376
2018-06-11 19:38:59,376
2018-06-11 19:39:00,334
2018-06-11 19:39:15,334
2018-06-11 19:39:16,356
2018-06-11 19:39:23,356
2018-06-11 19:39:24,420
2018-06-11 19:39:39,427
2018-06-11 19:39:40,329
2018-06-11 19:40:27,361
2018-06-11 19:40:28,388
2018-06-11 19:40:31,388
2018-06-11 19:40:32,334
2018-06-11 19:40:51,327
2018-06-11 19:40:52,373
2018-06-11 19:41:51,383
2018-06-11 19:41:52,424
2018-06-11 19:41:53,424
2018-06-11 19:41:54,342
2018-06-11 19:42:27,352
2018-06-11 19:42:28,329
2018-06-11 19:42:35,329
2018-06-11 19:42:36,375
2018-06-11 19:43:13,388
2018-06-11 19:43:14,411
2018-06-11 19:43:21,411
2018-06-11 19:43:22,365
2018-06-11 19:43:37,362
2018-06-11 19:43:38,414
2018-06-11 19:43:53,402
2018-06-11 19:43:54,326
2018-06-11 19:44:01,326
2018-06-11 19:44:02,364
2018-06-11 19:45:21,376
2018-06-11 19:45:22,343
2018-06-11 19:45:37,343
2018-06-11 19:45:38,409
2018-06-11 19:45:53,409
2018-06-11 19:45:54,376
2018-06-11 19:47:19,366
2018-06-11 19:47:20,335
2018-06-11 19:47:23,335
2018-06-11 19:47:24,397
2018-06-11 19:47:27,397
2018-06-11 19:47:28,440
2018-06-11 19:47:35,440
2018-06-11 19:47:36,368
2018-06-11 19:47:43,368
2018-06-11 19:47:44,404
2018-06-11 19:48:31,385
2018-06-11 19:48:32,355
2018-06-11 19:48:39,355
2018-06-11 19:48:40,415
2018-06-11 19:48:55,409
2018-06-11 19:48:56,361
2018-06-11 19:49:03,361
2018-06-11 19:49:04,385
2018-06-11 19:49:19,385
2018-06-11 19:49:20,411
2018-06-11 19:49:27,411
2018-06-11 19:49:28,359
2018-06-11 19:49:35,359
2018-06-11 19:49:36,385
2018-06-11 19:51:25,359
2018-06-11 19:51:26,405
2018-06-11 19:53:01,396
2018-06-11 19:53:02,365
2018-06-11 19:53:09,365
2018-06-11 19:53:10,427
2018-06-11 19:53:17,427
2018-06-11 19:53:18,405
2018-06-11 19:53:55,3301
2018-06-11 19:53:56,3205
2018-06-11 19:53:57,3205
2018-06-11 19:53:58,3167
2018-06-11 19:54:04,3253
2018-06-11 19:54:05,3253
2018-06-11 19:54:06,3189
2018-06-11 19:54:21,3189
2018-06-11 19:54:22,3154
2018-06-11 19:54:37,3154
2018-06-11 19:54:38,3200
2018-06-11 19:54:55,3200
2018-06-11 19:54:58,3292
2018-06-11 19:55:13,3305
2018-06-11 19:55:14,3266
2018-06-11 19:55:31,592
2018-06-11 19:55:32,500
2018-06-11 19:55:39,500
2018-06-11 19:55:40,538
2018-06-11 19:55:55,538
2018-06-11 19:55:56,513
2018-06-11 19:56:11,513
2018-06-11 19:56:12,534
2018-06-11 19:56:27,2892
2018-06-11 19:56:28,2847
2018-06-11 19:56:29,2847
2018-06-11 19:56:35,3096
2018-06-11 19:56:36,3195
2018-06-11 19:56:43,3195
2018-06-11 19:56:44,3225
2018-06-11 19:56:55,3160
2018-06-11 19:56:56,3203
2018-06-11 19:56:59,3203
2018-06-11 19:57:00,3181
2018-06-11 19:57:23,3083
2018-06-11 19:57:24,3026
2018-06-11 19:57:35,3030
2018-06-11 19:57:36,3055
2018-06-11 19:57:37,3055
2018-06-11 19:57:38,3149
2018-06-11 19:57:39,3149
2018-06-11 19:57:40,3066
2018-06-11 19:57:47,3066
2018-06-11 19:57:48,3025
2018-06-11 19:57:55,3025
2018-06-11 19:57:56,2971
2018-06-11 19:58:19,2979
2018-06-11 19:58:20,3017
2018-06-11 19:58:35,3017
2018-06-11 19:58:36,2971
