1528747360,886
1528747361,734
1528747376,748
1528747377,572
1528747383,601
1528747384,753
1528747394,636
1528747395,759
1528747396,513
1528747399,550
1528747400,748
1528747416,553
1528747417,719
1528747422,700
1528747423,860
1528747426,790
1528747427,554
1528747432,578
1528747433,714
1528747443,806
1528747447,589
1528747448,2961
1528747450,2977
1528747451,3111
1528747468,2934
1528747469,3045
1528747476,3045
1528747477,2917
1528747483,2871
1528747484,3067
1528747492,3001
1528747493,2895
1528747500,2895
1528747501,3069
1528747510,3024
1528747511,2894
1528747517,2983
1528747518,3161
1528747522,3023
1528747523,3191
1528747524,3051
1528747527,3208
1528747528,3026
1528747533,3063
1528747534,3209
1528747540,3136
1528747541,3008
1528747550,3049
1528747551,3159
1528747567,3036
1528747568,3172
1528747577,3137
1528747578,2977
1528747601,3062
1528747602,3198
1528747612,3130
1528747613,3027
1528747618,3085
1528747619,3217
1528747628,3223
1528747629,3104
1528747634,3041
1528747635,3239
1528747636,3095
1528747650,3029
1528747651,3208
1528747652,3046
1528747660,3186
1528747661,3072
1528747667,2989
1528747668,3167
1528747678,3080
1528747679,2960
1528747684,3021
1528747685,3135
1528747698,3027
1528747699,3138
1528747701,3063
1528747702,3213
1528747718,3010
1528747719,3146
1528747728,3152
1528747729,3004
1528747734,3000
1528747735,3156
1528747744,3067
1528747745,2949
1528747751,3015
1528747752,3197
1528747774,3145
1528747775,3021
1528747778,3021
1528747779,2898
1528747780,3098
1528747782,2998
1528747783,3168
1528747792,3218
1528747793,3068
1528747798,3078
1528747799,3208
1528747808,3215
1528747809,3045
1528747815,3064
1528747816,3244
1528747825,3264
1528747826,3106
1528747832,3017
1528747833,3201
1528747844,3162
1528747845,3268
1528747852,2956
1528747859,3073
1528747860,3227
1528747876,3036
1528747877,3190
1528747884,3167
1528747885,3041
1528747893,3015
1528747894,3193
1528747895,3028
1528747897,3040
1528747898,3366
1528747899,3226
1528747914,3143
1528747915,3013
1528747971,3024
1528747972,3576
1528747973,3157
1528747994,3117
1528747995,3539
1528747996,3259
1528747997,3106
1528748024,3265
1528748025,3144
1528748028,3144
1528748029,3039
1528748030,3249
1528748031,3144
1528748034,3178
1528748035,1054
1528748036,878
1528748038,904
1528748039,802
1528748041,1281
1528748042,1007
1528748045,887
1528748046,1211
1528748047,1216
1528748048,882
1528748112,868
1528748113,990
1528748114,990
1528748115,1114
1528748124,1012
1528748125,906
1528748275,779
1528748276,929
1528748286,882
1528748287,675
1528748288,675
1528748289,545
1528748291,530
1528748292,690
1528748386,707
1528748387,605
1528748392,582
1528748393,698
1528748410,664
1528748411,812
1528748412,812
1528748413,690
1528748442,567
1528748443,709
1528748484,609
1528748485,825
1528748494,769
1528748495,637
1528748512,725
1528748513,581
1528748518,622
1528748519,786
1528748528,783
1528748529,625
1528748535,656
1528748536,964
1528748537,736
1528748552,665
1528748553,807
1528748561,760
1528748562,574
1528748568,658
1528748569,888
1528748576,839
1528748577,952
1528748578,952
1528748579,726
1528748585,723
1528748586,947
1528748587,835
1528748595,950
1528748596,756
1528748600,691
1528748601,811
1528748602,811
1528748603,991
1528748612,1020
1528748613,874
1528748618,874
1528748619,763
1528748620,985
1528748629,1000
1528748630,722
1528748636,777
1528748637,975
1528748646,946
1528748647,758
1528748652,732
1528748654,1058
1528748662,904
1528748663,1055
1528748664,753
1528748665,904
1528748666,904
1528748667,745
1528748668,745
1528748669,919
1528748678,1010
1528748679,798
1528748684,837
1528748685,713
1528748686,961
1528748695,964
1528748696,756
1528748702,750
1528748703,974
1528748710,932
1528748711,1062
1528748712,1062
1528748713,802
1528748736,767
1528748737,1001
1528748748,922
1528748749,1162
1528748758,1148
1528748759,938
1528748762,938
1528748763,1043
1528748774,1138
1528748775,948
1528748782,909
1528748783,1177
1528748791,1097
1528748792,823
1528748793,1060
1528748794,860
1528748795,961
1528748798,961
1528748799,1147
1528748808,980
1528748809,1128
1528748818,1054
1528748819,869
1528748825,933
1528748826,1201
1528748827,1066
1528748834,1066
1528748835,903
1528748842,903
1528748843,1085
1528748851,1096
1528748852,852
1528748853,974
1528748854,974
1528748855,868
1528748858,868
1528748859,1127
1528748868,1058
1528748869,874
1528748875,973
1528748876,1191
1528748877,1082
1528748886,1020
1528748887,884
1528748890,884
1528748891,991
1528748892,991
1528748893,1201
1528748894,1201
1528748895,1096
1528748902,1112
1528748903,936
1528748909,858
1528748910,1052
1528748916,1065
1528748917,1170
1528748918,1170
1528748919,960
1528748925,937
1528748926,1171
1528748927,1054
1528748934,1076
1528748935,1182
1528748936,970
1528748942,973
1528748943,1117
1528748952,1026
1528748953,905
1528748958,992
1528748959,1302
1528748968,1229
1528748969,1015
1528748975,988
1528748976,1172
1528748984,1210
1528748986,900
1528748992,996
1528748993,1156
1528749002,1146
1528749003,954
1528749014,1055
1528749015,839
1528749024,924
1528749025,1125
1528749031,1143
1528749032,959
1528749040,925
1528749041,1094
1528749046,1094
1528749047,1239
1528749048,949
1528749056,918
1528749057,1093
1528749064,1093
1528749065,919
1528749072,919
1528749073,1064
1528749082,1015
1528749083,881
1528749090,852
1528749091,1068
1528749116,1040
1528749117,934
1528749173,908
1528749174,744
1528749184,817
1528749185,957
1528749190,1037
1528749191,898
1528749239,1014
1528749240,1192
1528749247,1113
1528749248,931
1528749382,947
1528749383,813
1528749520,927
1528749521,755
1528749572,898
1528749573,759
1528749578,791
1528749579,947
1528749588,989
1528749589,830
1528749592,830
1528749593,952
1528749605,1031
1528749606,851
1528749628,727
1528749629,846
1528749638,842
1528749639,642
1528749645,670
1528749646,916
1528749647,793
1528749654,782
1528749655,914
1528749656,650
1528749662,663
1528749663,819
1528749672,809
1528749673,637
1528749679,668
1528749680,970
1528749681,819
1528749688,910
1528749689,714
1528749695,745
1528749696,1017
1528749697,881
1528749705,856
1528749706,658
1528749710,658
1528749711,549
1528749712,549
1528749713,767
1528749714,767
1528749715,872
1528749722,872
1528749723,703
1528749730,703
1528749731,827
1528749738,827
1528749739,656
1528749746,656
1528749747,912
1528749756,897
1528749757,717
1528749762,681
1528749763,824
1528749772,796
1528749773,582
1528749774,582
1528749775,689
1528749778,689
1528749779,799
1528749780,799
1528749781,959
1528749789,900
1528749790,626
1528749796,713
1528749797,941
1528749798,941
1528749799,827
1528749806,857
1528749807,711
1528749810,711
1528749811,582
1528749812,582
1528749813,826
1528749822,882
1528749823,686
1528749830,684
1528749831,884
1528749838,846
1528749839,722
1528749846,694
1528749847,874
1528749856,932
1528749857,758
1528749862,658
1528749863,788
1528749872,760
1528749873,895
1528749874,625
1528749880,591
1528749881,839
1528749890,895
1528749891,721
1528749898,721
1528749899,944
1528749907,901
1528749908,657
1528749914,682
1528749915,889
1528749923,839
1528749924,635
1528749925,737
1528749938,929
1528749939,751
1528749946,660
1528749947,884
1528749948,884
1528749949,772
1528749956,818
1528749957,566
1528749960,566
1528749961,696
1528749962,696
1528749963,582
1528749964,810
1528749970,871
1528749971,1024
1528749972,718
1528749973,871
1528749980,834
1528749981,564
1528749988,616
1528749989,782
1528749996,857
1528749997,671
1528750004,686
1528750005,582
1528750006,582
1528750007,790
1528750014,829
1528750015,605
1528750024,670
1528750025,841
1528750030,808
1528750031,630
1528750040,670
1528750041,817
1528750048,817
1528750049,633
1528750056,633
1528750057,815
1528750064,815
1528750065,675
1528750080,754
1528750081,600
1528750092,623
1528750093,785
1528750110,734
1528750111,906
1528750112,906
1528750113,714
1528750152,606
1528750153,720
1528750186,745
1528750187,857
1528750209,812
1528750210,974
1528750315,752
1528750316,894
1528750350,718
1528750351,616
1528750362,655
1528750363,541
1528750464,554
1528750465,670
1528750484,693
1528750485,573
1528750492,573
1528750493,713
1528750502,660
1528750503,512
1528750508,586
1528750509,694
1528750518,667
1528750519,531
1528750525,564
1528750526,798
1528750527,681
1528750568,712
1528750569,596
1528750576,552
1528750577,756
1528750586,728
1528750587,560
1528750592,554
1528750593,656
1528750609,620
1528750610,824
1528750611,722
1528750620,731
1528750621,577
1528750624,577
1528750625,462
1528750626,462
1528750627,692
1528750636,779
1528750637,603
1528750642,695
1528750643,590
1528750644,800
1528750653,718
1528750654,526
1528750660,622
1528750661,743
1528750670,710
1528750671,532
1528750677,617
1528750678,833
1528750679,725
1528750685,793
1528750686,985
1528750687,990
1528750688,788
1528750694,714
1528750695,914
1528750700,985
1528750701,825
1528750702,825
1528750703,723
1528750710,652
1528750711,860
1528750720,804
1528750721,592
1528750727,685
1528750728,891
1528750729,788
1528750734,864
1528750735,750
1528750736,750
1528750737,876
1528750738,624
1528750744,615
1528750745,841
1528750754,812
1528750755,573
1528750760,623
1528750761,799
1528750770,842
1528750771,613
1528750777,573
1528750778,787
1528750787,723
1528750788,513
1528750789,618
1528750794,618
1528750795,818
1528750804,823
1528750805,573
1528750811,687
1528750812,895
1528750813,791
1528750821,867
1528750822,677
1528750827,723
1528750828,947
1528750829,835
1528750837,888
1528750839,571
1528750844,626
1528750845,796
1528750854,925
1528750855,663
1528750862,661
1528750863,775
1528750871,836
1528750872,570
1528750874,569
1528750875,682
1528750878,682
1528750879,922
1528750888,807
1528750889,551
1528750894,565
1528750896,877
1528750905,779
1528750906,577
1528750912,662
1528750913,856
1528750920,776
1528750921,903
1528750922,649
1528750928,577
1528750929,735
1528750930,735
1528750931,879
1528750938,879
1528750939,651
1528750946,625
1528750947,726
1528750948,960
1528750954,846
1528750955,606
1528750962,677
1528750963,895
1528750964,895
1528750965,786
1528750970,785
1528750971,623
1528750980,724
1528750981,838
1528750987,877
1528750988,679
1528750996,688
1528750997,802
1528751004,825
1528751005,665
1528751016,715
1528751017,607
1528751023,508
1528751024,706
1528751036,752
1528751037,874
1528751040,874
1528751041,735
1528751084,741
1528751085,855
1528751088,855
1528751089,718
1528751096,718
1528751097,1001
1528751098,1001
1528751100,665
1528751205,917
1528751206,761
1528751276,1001
1528751277,878
1528751278,1124
1528751286,1130
1528751287,1021
1528751288,731
1528751359,697
1528751360,861
1528751370,726
1528751371,832
1528751468,854
1528751469,958
1528751528,1070
1528751529,956
1528751758,1069
1528751759,743
1528751837,872
1528751854,828
1528751855,706
1528751880,750
1528751881,862
1528751918,691
1528751919,795
1528751967,888
1528751968,696
1528752058,716
1528752059,820
1528752124,856
1528752125,998
1528752166,1061
1528752167,1275
1528752180,1217
1528752181,4097
1528752182,4097
1528752183,3905
1528752184,3905
1528752185,3782
1528752212,3925
1528752213,3819
1528752230,3835
1528752231,3727
1528752270,3721
1528752271,3841
1528752286,3794
1528752287,3686
1528752352,3892
1528752353,1254
1528752374,1171
1528752375,3964
1528752378,3964
1528752379,3848
1528752417,3804
1528752418,1176
1528752444,1135
1528752445,3935
1528752446,3935
1528752447,3765
1528752456,3761
1528752457,3645
1528752459,3642
1528752460,1028
1528752462,1091
1528752463,969
1528752464,969
1528752465,1099
1528752473,1020
1528752474,1220
1528752494,1119
1528752495,953
1528752500,1036
1528752501,3926
1528752502,3926
1528752503,3804
1528752504,3804
1528752505,3697
1528752547,3769
1528752548,1159
1528752564,1167
1528752565,1006
1528752577,1019
1528752578,3937
1528752588,3795
1528752589,3663
1528752621,3676
1528752622,1034
1528752650,1125
1528752651,3835
1528752652,3835
1528752653,3724
1528752687,3747
1528752688,1103
1528752703,957
1528752704,1501
1528752705,1112
1528752746,1127
1528752747,1023
1528752766,983
1528752767,1095
1528752782,981
1528752783,1097
1528752910,1125
1528752911,1019
1528752913,1118
1528752914,920
1528752916,849
1528752917,1039
1528752978,1030
1528752979,1198
1528752983,1283
1528752984,1109
1528753000,1018
1528753001,1155
1528753118,1117
1528753119,991
1528753126,1061
1528753127,865
1528753128,865
1528753130,1133
1528753188,1024
1528753189,910
1528753191,829
1528753235,1014
1528753236,1222
1528753237,1010
1528753240,1013
1528753241,1115
1528753291,1144
1528753292,914
1528753293,828
1528753294,1230
1528753295,961
1528753312,1094
1528753313,968
1528753350,1071
1528753351,954
1528753352,954
1528753353,1077
1528753354,831
1528753358,868
1528753370,789
1528753371,899
1528753377,994
1528753412,934
1528753413,1403
1528753414,1073
1528753422,1029
1528753423,841
1528753424,841
1528753425,949
1528753464,933
1528753465,831
1528753482,821
1528753483,1053
1528753490,939
1528753491,1077
1528753492,801
1528753550,839
1528753551,1269
1528753552,997
1528753560,963
1528753561,809
1528753619,770
1528753620,958
1528753689,842
1528753690,990
1528753700,996
1528753701,836
1528753743,811
1528753744,995
1528753758,908
1528753759,1108
1528753766,1008
1528753767,1130
1528753768,1130
1528753769,886
1528753786,844
1528753787,958
1528753790,958
1528753791,848
1528753827,824
1528753828,1316
1528753829,1070
1528753836,1009
1528753837,1120
1528753838,898
1528753890,954
1528753891,838
1528753897,744
1528753898,932
1528753906,972
1528753907,820
1528753982,908
1528753983,762
1528754178,815
1528754179,693
1528754216,740
1528754217,846
1528754224,846
1528754225,718
1528754251,769
1528754252,937
1528754254,853
1528754255,732
1528754326,717
1528754327,823
1528754591,552
1528754592,1006
1528754593,770
1528754610,752
1528754611,3653
1528754680,3314
1528754681,5789
1528754682,3523
1528754885,3452
1528754886,854
1528754888,833
1528754889,687
1528754890,687
1528754891,1165
1528754892,803
1528754894,776
1528754895,880
1528754918,822
1528754919,1032
1528754920,1032
1528754921,868
1528754923,867
1528754924,1063
1528754925,1083
1528754926,1523
1528754927,3848
1528754928,3848
1528754929,3724
1528754987,3633
1528754988,3447
1528755034,3410
1528755035,770
1528755057,729
1528755058,3589
1528755059,3481
1528755060,3481
1528755061,3376
1528755112,3331
1528755113,849
1528755152,786
1528755153,3651
1528755177,3396
1528755178,2722
1528755179,805
1528755214,772
1528755215,3556
1528755216,3556
1528755217,775
1528755219,784
1528755220,622
1528755222,601
1528755223,777
1528755250,740
1528755251,843
1528755252,637
1528755254,643
1528755255,837
1528755269,746
1528755270,896
1528755271,763
1528755276,748
1528755277,3570
1528755278,3570
1528755279,3430
1528755311,3445
1528755312,783
1528755350,773
1528755351,3650
1528755383,3374
1528755384,764
1528755395,720
1528755396,902
1528755416,744
1528755417,3552
1528755418,3552
1528755419,3396
1528755445,3349
1528755446,767
1528755479,770
1528755480,3626
1528755481,3492
1528755508,3363
1528755509,735
1528755542,783
1528755543,3655
1528755544,755
1528755549,781
1528755550,615
1528755552,586
1528755553,728
1528755582,747
1528755583,563
1528755584,563
1528755585,1005
1528755586,713
1528755626,756
1528755627,3635
1528755629,3397
1528755649,3336
1528755650,3434
1528755669,3359
1528755670,733
1528755701,761
1528755702,3623
1528755704,3534
1528755705,3417
1528755731,3328
1528755732,746
1528755777,903
1528755880,738
1528755881,586
1528755883,654
1528755884,832
1528755892,611
1528755905,776
1528755906,632
1528755913,662
1528755914,510
1528755915,502
1528755916,724
1528755917,613
1528755918,613
1528755919,3422
1528755920,3422
1528755921,3300
1528755963,3218
1528755964,634
1528755995,650
1528755996,3540
1528755997,3375
1528755998,3375
1528755999,3273
1528756028,3228
1528756029,635
1528756030,745
1528756060,686
1528756061,3531
1528756064,3346
1528756065,3230
1528756089,3211
1528756090,595
1528756125,643
1528756126,3535
1528756128,3437
1528756129,3294
1528756154,3254
1528756155,614
1528756189,628
1528756190,3528
1528756191,3382
1528756192,3382
1528756193,3271
1528756209,3230
1528756210,622
1528756212,608
1528756213,482
1528756214,482
1528756215,860
1528756216,652
1528756244,621
1528756245,473
1528756246,473
1528756247,935
1528756248,603
1528756284,775
1528756285,764
1528756286,652
1528756321,680
1528756322,3526
1528756323,3393
1528756363,3191
1528756364,565
1528756395,681
1528756396,3597
1528756419,3216
1528756420,594
1528756464,611
1528756465,3479
1528756495,3231
1528756496,687
1528756542,694
1528756543,488
1528756545,549
1528756546,719
1528756574,670
1528756575,496
1528756577,510
1528756578,656
1528756619,646
1528756620,3542
1528756621,3388
1528756624,3388
1528756625,3272
1528756656,3301
1528756657,667
1528756666,628
1528756667,779
1528756668,633
1528756691,702
1528756692,3580
1528756693,3448
1528756694,3448
1528756695,3336
1528756722,3271
1528756723,675
1528756757,683
1528756758,3525
1528756759,660
1528756873,603
1528756874,439
1528756875,419
1528756876,923
1528756877,587
1528756905,619
1528756906,433
1528756908,436
1528756909,614
1528756911,576
1528756912,3440
1528756952,3201
1528756953,667
1528756986,616
1528756987,3509
1528756988,3509
1528756989,3355
1528757018,3211
1528757019,617
1528757052,644
1528757053,3474
1528757054,3474
1528757055,3338
1528757056,3338
1528757057,3213
1528757076,3204
1528757077,2785
1528757078,655
1528757121,618
1528757122,3478
1528757124,3378
1528757125,3253
1528757151,3218
1528757152,638
1528757186,712
1528757187,3550
1528757188,3550
1528757189,3416
1528757201,3238
1528757202,642
1528757204,662
1528757205,524
1528757206,524
1528757207,991
1528757208,677
1528757236,632
1528757237,428
1528757239,428
1528757240,604
1528757300,690
1528757301,3544
1528757302,3544
1528757303,3309
1528757334,3217
1528757335,645
1528757372,632
1528757373,3555
1528757401,3235
1528757402,663
1528757438,626
1528757439,3536
1528757457,3217
1528757458,639
1528757522,607
1528757523,3428
1528757524,3428
1528757525,3326
1528757532,3312
1528757533,676
1528757535,626
1528757536,456
1528757538,467
1528757539,658
1528757567,679
1528757569,402
1528757570,854
1528757571,628
1528757584,632
1528757585,3518
1528757611,3205
1528757612,713
1528757664,606
1528757665,3372
1528757692,3199
1528757693,639
1528757736,598
1528757737,3436
1528757738,3436
1528757739,3308
1528757762,3236
1528757763,596
1528757808,634
1528757809,3580
1528757837,3221
1528757838,619
1528757869,434
1528757870,596
1528757898,608
1528757899,427
1528757901,421
1528757902,585
1528757914,624
1528757915,505
1528757963,520
1528757964,3424
1528757965,3306
1528757966,3306
1528757967,3179
1528757996,3100
1528757997,504
1528758035,572
1528758036,3508
1528758037,3324
1528758060,3190
1528758061,592
1528758064,592
1528758065,483
1528758107,525
1528758108,3341
1528758111,3193
1528758112,4897
1528758113,3300
1528758132,3275
1528758133,643
1528758182,675
1528758183,3505
1528758184,3505
1528758185,3326
1528758191,3225
1528758192,3323
1528758194,3269
1528758195,677
1528758197,655
1528758198,459
1528758199,453
1528758200,925
1528758201,667
1528758229,707
1528758230,559
1528758232,519
1528758233,672
1528758292,651
1528758293,3512
1528758294,3512
1528758295,3350
1528758296,3350
1528758297,3227
1528758316,3219
1528758317,3329
1528758318,3329
1528758319,3225
1528758323,3176
1528758324,588
1528758364,603
1528758365,3491
1528758366,3491
1528758367,3390
1528758385,3213
1528758386,623
1528758410,775
1528758448,749
1528758449,3485
1528758450,3485
1528758451,3329
1528758476,3257
1528758477,689
1528758521,612
1528758522,3532
1528758523,3404
1528758525,3331
1528758526,609
1528758528,630
1528758529,474
1528758530,474
1528758531,921
1528758532,645
1528758560,625
1528758561,447
1528758563,419
1528758564,565
1528758566,578
1528758567,3404
1528758570,3382
1528758571,3239
1528758572,3369
1528758573,3263
1528758591,3216
1528758592,608
1528758646,644
1528758647,3514
1528758648,3514
1528758649,3391
1528758670,3193
1528758671,661
1528758697,629
1528758698,747
1528758700,760
1528758701,637
1528758727,711
1528758728,3579
1528758729,3415
1528758754,3220
1528758755,622
1528758801,693
1528758802,3535
1528758825,3248
1528758826,724
1528758858,636
1528758859,454
1528758861,442
1528758862,626
1528758890,654
1528758891,478
1528758893,466
1528758894,674
1528758971,588
1528758972,3468
1528759000,3199
1528759001,2505
1528759002,601
1528759050,599
1528759051,3407
1528759052,3407
1528759053,3293
1528759076,3223
1528759077,663
1528759110,600
1528759111,754
1528759122,741
1528759123,3622
1528759147,3341
1528759148,743
1528759189,729
1528759190,579
1528759192,564
1528759193,754
1528759222,741
1528759223,531
1528759224,531
1528759225,950
1528759226,690
1528759262,695
1528759263,3533
1528759289,3267
1528759290,689
1528759331,736
1528759332,854
1528759340,784
1528759341,616
1528759342,616
1528759343,3407
1528759364,3190
1528759365,604
1528759422,613
1528759423,3566
1528759445,3198
1528759446,622
1528759502,620
1528759503,3535
1528759518,3207
1528759519,635
1528759521,639
1528759522,471
1528759523,461
1528759524,913
1528759525,611
1528759553,662
1528759554,490
1528759556,483
1528759557,669
1528759559,633
1528759560,3485
1528759562,3395
1528759563,3281
1528759581,3194
1528759582,633
1528759641,581
1528759642,3495
1528759643,3362
1528759644,3362
1528759645,3241
1528759664,3255
1528759665,659
1528759724,689
1528759725,3535
1528759726,3535
1528759727,3399
1528759747,3204
1528759748,644
1528759807,666
1528759808,3540
1528759809,3420
1528759812,3420
1528759813,3259
1528759830,3242
1528759831,656
1528759843,746
1528759844,618
1528759852,671
1528759853,501
1528759854,501
1528759855,1008
1528759856,718
1528759884,703
1528759885,539
1528759887,485
1528759888,653
1528759967,713
1528759968,849
1528759969,842
1528759970,720
1528760029,658
1528760030,3576
1528760031,3404
1528760034,3404
1528760035,3245
1528760060,3184
1528760061,642
1528760094,680
1528760095,794
1528760098,595
1528760107,626
1528760108,3478
1528760130,3234
1528760131,644
1528760161,695
1528760162,507
1528760163,434
1528760164,768
1528760165,601
1528760223,688
1528760224,466
1528760225,472
1528760226,780
1528760227,626
1528760374,631
1528760375,467
1528760376,467
1528760377,904
1528760378,686
1528760436,602
1528760437,430
1528760438,430
1528760439,830
1528760440,612
1528760587,597
1528760588,451
1528760589,504
1528760590,972
1528760591,631
1528760649,655
1528760650,481
1528760651,479
1528760652,893
1528760653,627
1528760752,620
1528760753,447
1528760754,447
1528760755,963
1528760756,623
1528760814,635
1528760815,449
1528760874,453
1528760875,573
1528760884,603
1528760885,487
1528760944,664
1528760953,642
1528760954,482
1528761012,436
1528761013,883
1528761014,565
1528761022,604
1528761023,472
1528761082,442
1528761083,632
1528761092,660
1528761093,458
1528761110,475
1528761111,589
1528761112,589
1528761113,486
1528761151,430
1528761152,628
1528761161,650
1528761162,468
1528761220,452
1528761221,658
1528761230,686
1528761231,520
1528761290,448
1528761291,600
1528761299,617
1528761300,435
1528761359,546
1528761360,681
1528761366,788
1528761367,682
1528761368,682
1528761369,502
1528761428,468
1528761429,662
1528761438,656
1528761439,494
1528761472,602
1528761493,536
1528761494,688
1528761495,549
1528761497,456
1528761498,642
1528761507,706
1528761508,506
1528761552,489
1528761553,385
1528761561,375
1528761562,563
1528761566,504
1528761567,906
1528761568,654
1528761576,660
1528761577,540
1528761617,481
1528761619,623
1528761620,441
1528761635,554
1528761636,730
1528761645,624
1528761646,470
1528761704,482
1528761705,815
1528761706,647
1528761714,667
1528761715,489
1528761773,495
1528761774,911
1528761775,577
1528761783,666
1528761784,518
1528761843,410
1528761844,580
1528761853,588
1528761854,444
1528761871,417
1528761872,515
1528761912,475
1528761913,659
1528761922,697
1528761923,509
1528761981,485
1528761982,795
1528761983,623
1528761991,595
1528761992,425
1528762050,482
1528762051,620
1528762060,628
1528762061,448
1528762119,481
1528762120,937
1528762121,637
1528762125,611
1528762127,808
1528762130,512
1528762188,485
1528762189,922
1528762190,642
1528762198,638
1528762199,490
1528762258,450
1528762259,632
1528762268,642
1528762269,486
1528762327,496
1528762328,734
1528762337,664
1528762338,468
1528762397,451
1528762398,629
1528762406,630
1528762407,474
1528762466,490
1528762467,686
1528762476,620
1528762477,472
1528762535,475
1528762536,927
1528762537,605
1528762545,616
1528762546,450
1528762605,465
1528762606,675
1528762615,651
1528762616,469
1528762633,424
1528762634,582
1528762635,576
1528762636,430
1528762674,413
1528762675,581
1528762684,634
1528762685,464
1528762743,487
1528762744,661
1528762753,599
1528762754,415
1528762782,314
1528762812,356
1528762813,847
1528762814,525
1528762822,520
1528762823,372
1528762882,367
1528762883,545
1528762889,664
1528762892,314
1528762920,550
1528762921,407
1528762951,385
1528762952,563
1528762961,634
1528763020,335
1528763021,680
1528763022,530
1528763030,574
1528763031,362
1528763090,363
1528763091,518
1528763146,434
1528763147,322
1528763158,392
1528763159,912
1528763160,540
1528763168,521
1528763169,2827
1528763170,497
1528763228,446
1528763229,608
1528763238,592
1528763239,442
1528763297,410
1528763298,848
1528763299,629
1528763307,646
1528763308,434
1528763367,410
1528763368,570
1528763378,417
1528763395,432
1528763396,582
1528763436,443
1528763437,613
1528763445,656
1528763446,468
1528763505,484
1528763506,704
1528763574,439
1528763575,963
1528763576,647
1528763584,606
1528763585,414
1528763644,478
1528763645,630
1528763649,561
1528763650,745
1528763654,449
1528763713,463
1528763714,601
1528763723,681
1528763724,505
1528763782,434
1528763783,762
1528763784,610
1528763792,617
1528763793,485
1528763851,494
1528763852,1018
1528763853,625
1528763858,750
1528763862,514
1528763903,457
1528763904,681
1528763905,648
1528763906,490
1528763920,456
1528763921,939
1528763922,585
1528763930,617
1528763931,470
